size,material,print,finish,cut,quantity,price,price_num,timestamp,error
148x210,самоклеючий папір з надсічками,1+0,без оздоблення,без порізки,50,164 ₴,164,2026-04-14T11:34:32.592032,
148x210,самоклеючий папір з надсічками,без друку,без оздоблення,порізка,300,806 ₴,806,2026-04-14T11:34:34.265417,
148x210,самоклеючий папір з надсічками,4+0,ламінація глянцева,плоттер,200,3089 ₴,3089,2026-04-14T11:34:33.953141,
148x210,самоклеючий папір з надсічками,4+0,soft touch,плоттер,150,2832 ₴,2832,2026-04-14T11:34:33.940341,
148x210,самоклеючий папір з надсічками,без друку,без оздоблення,порізка,500,1333 ₴,1333,2026-04-14T11:34:35.616780,
148x210,самоклеючий папір з надсічками,1+0,без оздоблення,без порізки,100,314 ₴,314,2026-04-14T11:34:35.303615,
148x210,самоклеючий папір з надсічками,1+0,без оздоблення,порізка,100,340 ₴,340,2026-04-14T11:34:35.302821,
148x210,самоклеючий папір з надсічками,без друку,без оздоблення,порізка,1000,2665 ₴,2665,2026-04-14T11:34:36.982592,
148x210,самоклеючий папір з надсічками,4+0,soft touch,плоттер,200,3726 ₴,3726,2026-04-14T11:34:36.652898,
148x210,самоклеючий папір з надсічками,4+0,ламінація глянцева,плоттер,250,3809 ₴,3809,2026-04-14T11:34:36.651914,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,без порізки,1,32 ₴,32,2026-04-14T11:34:39.029724,
148x210,самоклеючий папір з надсічками,1+0,без оздоблення,без порізки,150,462 ₴,462,2026-04-14T11:34:37.997665,
148x210,самоклеючий папір з надсічками,1+0,без оздоблення,порізка,150,488 ₴,488,2026-04-14T11:34:37.998675,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,без порізки,3,32 ₴,32,2026-04-14T11:34:40.396543,
148x210,самоклеючий папір з надсічками,4+0,soft touch,плоттер,250,4606 ₴,4606,2026-04-14T11:34:39.363744,
148x210,самоклеючий папір з надсічками,4+0,ламінація глянцева,плоттер,300,4519 ₴,4519,2026-04-14T11:34:39.364382,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,без порізки,5,50 ₴,50,2026-04-14T11:34:41.748065,
148x210,самоклеючий папір з надсічками,1+0,без оздоблення,без порізки,200,598 ₴,598,2026-04-14T11:34:41.041978,
148x210,самоклеючий папір з надсічками,1+0,без оздоблення,порізка,200,624 ₴,624,2026-04-14T11:34:41.042896,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,без порізки,10,69 ₴,69,2026-04-14T11:34:43.113020,
148x210,самоклеючий папір з надсічками,4+0,soft touch,плоттер,300,5475 ₴,5475,2026-04-14T11:34:42.421745,
148x210,самоклеючий папір з надсічками,4+0,ламінація глянцева,плоттер,500,7233 ₴,7233,2026-04-14T11:34:42.423047,
148x210,самоклеючий папір з надсічками,1+0,без оздоблення,без порізки,250,745 ₴,745,2026-04-14T11:34:43.140993,
148x210,самоклеючий папір з надсічками,1+0,без оздоблення,порізка,250,771 ₴,771,2026-04-14T11:34:43.141773,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,без порізки,15,87 ₴,87,2026-04-14T11:34:44.457718,
148x210,самоклеючий папір з надсічками,4+0,ламінація глянцева,плоттер,1000,13898 ₴,13898,2026-04-14T11:34:44.489943,
148x210,самоклеючий папір з надсічками,4+0,soft touch,плоттер,500,8827 ₴,8827,2026-04-14T11:34:44.489004,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,без порізки,20,105 ₴,105,2026-04-14T11:34:45.824851,
148x210,самоклеючий папір з надсічками,1+0,без оздоблення,порізка,300,907 ₴,907,2026-04-14T11:34:45.498476,
148x210,самоклеючий папір з надсічками,1+0,без оздоблення,без порізки,300,881 ₴,881,2026-04-14T11:34:45.497539,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,без порізки,25,142 ₴,142,2026-04-14T11:34:47.174043,
148x210,самоклеючий папір з надсічками,4+0,soft touch,плоттер,1000,17085 ₴,17085,2026-04-14T11:34:46.831001,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,без порізки,50,251 ₴,251,2026-04-14T11:34:48.537785,
148x210,самоклеючий папір з надсічками,1+0,без оздоблення,без порізки,500,1443 ₴,1443,2026-04-14T11:34:48.208716,
148x210,самоклеючий папір з надсічками,1+0,без оздоблення,порізка,500,1476 ₴,1476,2026-04-14T11:34:48.207819,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,без порізки,100,470 ₴,470,2026-04-14T11:34:49.885026,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,без порізки,150,707 ₴,707,2026-04-14T11:34:51.258096,
148x210,самоклеючий папір з надсічками,1+0,ламінація матова,без порізки,1,35 ₴,35,2026-04-14T11:34:50.267734,
148x210,самоклеючий папір з надсічками,1+0,без оздоблення,порізка,1000,2890 ₴,2890,2026-04-14T11:34:50.931868,
148x210,самоклеючий папір з надсічками,1+0,без оздоблення,без порізки,1000,2824 ₴,2824,2026-04-14T11:34:50.930799,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,без порізки,200,926 ₴,926,2026-04-14T11:34:52.616810,
148x210,самоклеючий папір з надсічками,1+0,ламінація матова,без порізки,3,35 ₴,35,2026-04-14T11:34:52.631882,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,без порізки,250,1164 ₴,1164,2026-04-14T11:34:53.974011,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,без порізки,300,1383 ₴,1383,2026-04-14T11:34:55.345398,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,порізка,1,60 ₴,60,2026-04-14T11:34:54.345599,
148x210,самоклеючий папір з надсічками,1+0,ламінація матова,без порізки,5,56 ₴,56,2026-04-14T11:34:55.002942,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,без порізки,500,2295 ₴,2295,2026-04-14T11:34:56.714283,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,порізка,3,60 ₴,60,2026-04-14T11:34:56.738193,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,без порізки,1000,4576 ₴,4576,2026-04-14T11:34:58.059179,
148x210,самоклеючий папір з надсічками,1+0,soft touch,порізка,1,67 ₴,67,2026-04-14T11:34:57.071788,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,без порізки,1,34 ₴,34,2026-04-14T11:34:57.071149,
148x210,самоклеючий папір з надсічками,1+0,ламінація матова,без порізки,10,77 ₴,77,2026-04-14T11:34:57.730975,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,плоттер,1,50 ₴,50,2026-04-14T11:35:00.124862,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,порізка,5,81 ₴,81,2026-04-14T11:34:59.095075,
148x210,самоклеючий папір з надсічками,1+0,soft touch,порізка,3,67 ₴,67,2026-04-14T11:34:59.454521,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,без порізки,3,34 ₴,34,2026-04-14T11:34:59.455375,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,плоттер,3,70 ₴,70,2026-04-14T11:35:01.474156,
148x210,самоклеючий папір з надсічками,1+0,ламінація матова,без порізки,15,98 ₴,98,2026-04-14T11:35:00.454115,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,плоттер,5,93 ₴,93,2026-04-14T11:35:02.834816,
148x210,самоклеючий папір з надсічками,1+0,soft touch,порізка,5,94 ₴,94,2026-04-14T11:35:01.819390,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,порізка,10,101 ₴,101,2026-04-14T11:35:01.818494,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,без порізки,5,55 ₴,55,2026-04-14T11:35:01.820023,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,плоттер,10,135 ₴,135,2026-04-14T11:35:04.181174,
148x210,самоклеючий папір з надсічками,1+0,ламінація матова,без порізки,20,119 ₴,119,2026-04-14T11:35:03.523228,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,плоттер,15,199 ₴,199,2026-04-14T11:35:05.543506,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,порізка,15,122 ₴,122,2026-04-14T11:35:04.870455,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,без порізки,10,75 ₴,75,2026-04-14T11:35:04.871221,
148x210,самоклеючий папір з надсічками,1+0,soft touch,порізка,10,120 ₴,120,2026-04-14T11:35:04.855334,
148x210,самоклеючий папір з надсічками,1+0,ламінація матова,без порізки,25,161 ₴,161,2026-04-14T11:35:05.558843,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,плоттер,20,241 ₴,241,2026-04-14T11:35:06.891712,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,без порізки,15,96 ₴,96,2026-04-14T11:35:06.923133,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,порізка,20,142 ₴,142,2026-04-14T11:35:06.922041,
148x210,самоклеючий папір з надсічками,1+0,soft touch,порізка,15,147 ₴,147,2026-04-14T11:35:06.923926,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,плоттер,25,304 ₴,304,2026-04-14T11:35:08.247434,
148x210,самоклеючий папір з надсічками,1+0,ламінація матова,без порізки,50,286 ₴,286,2026-04-14T11:35:07.920423,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,плоттер,50,559 ₴,559,2026-04-14T11:35:09.597329,
148x210,самоклеючий папір з надсічками,1+0,soft touch,порізка,20,174 ₴,174,2026-04-14T11:35:09.266718,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,порізка,25,183 ₴,183,2026-04-14T11:35:09.265957,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,без порізки,20,116 ₴,116,2026-04-14T11:35:09.265002,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,плоттер,100,1091 ₴,1091,2026-04-14T11:35:10.942811,
148x210,самоклеючий папір з надсічками,1+0,ламінація матова,без порізки,100,536 ₴,536,2026-04-14T11:35:10.629870,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,плоттер,150,1622 ₴,1622,2026-04-14T11:35:12.288060,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,порізка,50,306 ₴,306,2026-04-14T11:35:11.975090,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,без порізки,25,157 ₴,157,2026-04-14T11:35:11.975830,
148x210,самоклеючий папір з надсічками,1+0,soft touch,порізка,25,228 ₴,228,2026-04-14T11:35:11.974234,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,плоттер,200,2154 ₴,2154,2026-04-14T11:35:13.650676,
148x210,самоклеючий папір з надсічками,1+0,ламінація матова,без порізки,150,792 ₴,792,2026-04-14T11:35:13.321577,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,плоттер,250,2683 ₴,2683,2026-04-14T11:35:15.016860,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,порізка,100,550 ₴,550,2026-04-14T11:35:14.669767,
148x210,самоклеючий папір з надсічками,1+0,soft touch,порізка,50,389 ₴,389,2026-04-14T11:35:14.685221,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,без порізки,50,280 ₴,280,2026-04-14T11:35:14.670613,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,плоттер,300,3215 ₴,3215,2026-04-14T11:35:16.367719,
148x210,самоклеючий папір з надсічками,1+0,ламінація матова,без порізки,200,1029 ₴,1029,2026-04-14T11:35:16.036489,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,плоттер,500,5339 ₴,5339,2026-04-14T11:35:17.717581,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,порізка,150,800 ₴,800,2026-04-14T11:35:17.403513,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,без порізки,100,524 ₴,524,2026-04-14T11:35:17.404989,
148x210,самоклеючий папір з надсічками,1+0,soft touch,порізка,100,709 ₴,709,2026-04-14T11:35:17.404382,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,плоттер,1000,10651 ₴,10651,2026-04-14T11:35:19.059703,
148x210,самоклеючий папір з надсічками,1+0,ламінація матова,без порізки,250,1284 ₴,1284,2026-04-14T11:35:18.748363,
148x210,самоклеючий папір з надсічками,1+0,soft touch,порізка,150,1042 ₴,1042,2026-04-14T11:35:20.095061,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,без порізки,150,774 ₴,774,2026-04-14T11:35:20.094119,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,порізка,200,1031 ₴,1031,2026-04-14T11:35:20.093191,
148x210,самоклеючий папір з надсічками,1+0,soft touch,порізка,200,1349 ₴,1349,2026-04-14T11:35:21.809767,
148x210,самоклеючий папір з надсічками,1+0,ламінація матова,без порізки,300,1520 ₴,1520,2026-04-14T11:35:21.436529,
148x210,самоклеючий папір з надсічками,1+0,soft touch,порізка,250,1681 ₴,1681,2026-04-14T11:35:23.163307,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,порізка,250,1280 ₴,1280,2026-04-14T11:35:22.805671,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,без порізки,200,1005 ₴,1005,2026-04-14T11:35:22.804931,
148x210,самоклеючий папір з надсічками,1+0,soft touch,порізка,300,1988 ₴,1988,2026-04-14T11:35:24.521944,
148x210,самоклеючий папір з надсічками,1+0,ламінація матова,без порізки,500,2498 ₴,2498,2026-04-14T11:35:23.974873,
148x210,самоклеючий папір з надсічками,1+0,soft touch,порізка,500,3268 ₴,3268,2026-04-14T11:35:25.892528,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,порізка,300,1510 ₴,1510,2026-04-14T11:35:25.549362,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,без порізки,250,1254 ₴,1254,2026-04-14T11:35:25.550062,
148x210,самоклеючий папір з надсічками,1+0,soft touch,порізка,1000,6461 ₴,6461,2026-04-14T11:35:27.251972,
148x210,самоклеючий папір з надсічками,1+0,ламінація матова,без порізки,1000,4922 ₴,4922,2026-04-14T11:35:26.905743,
148x210,самоклеючий папір з надсічками,1+0,soft touch,плоттер,1,58 ₴,58,2026-04-14T11:35:29.468355,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,порізка,500,2471 ₴,2471,2026-04-14T11:35:28.271247,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,без порізки,300,1484 ₴,1484,2026-04-14T11:35:28.271847,
148x210,самоклеючий папір з надсічками,1+0,soft touch,плоттер,3,87 ₴,87,2026-04-14T11:35:30.818005,
148x210,самоклеючий папір з надсічками,1+0,soft touch,плоттер,5,118 ₴,118,2026-04-14T11:35:32.166024,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,порізка,1000,4867 ₴,4867,2026-04-14T11:35:31.003345,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,без порізки,500,2438 ₴,2438,2026-04-14T11:35:31.004086,
148x210,самоклеючий папір з надсічками,1+0,без оздоблення,плоттер,1,30 ₴,30,2026-04-14T11:35:31.844153,
148x210,самоклеючий папір з надсічками,1+0,soft touch,плоттер,10,178 ₴,178,2026-04-14T11:35:33.528654,
148x210,самоклеючий папір з надсічками,1+0,soft touch,плоттер,15,267 ₴,267,2026-04-14T11:35:34.898739,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,без порізки,1000,4801 ₴,4801,2026-04-14T11:35:34.213129,
148x210,самоклеючий папір з надсічками,1+0,без оздоблення,плоттер,3,44 ₴,44,2026-04-14T11:35:34.867561,
148x210,самоклеючий папір з надсічками,1+0,soft touch,плоттер,20,327 ₴,327,2026-04-14T11:35:36.252883,
148x210,самоклеючий папір з надсічками,1+0,soft touch,плоттер,25,416 ₴,416,2026-04-14T11:35:37.600534,
148x210,самоклеючий папір з надсічками,1+0,ламінація матова,плоттер,1,53 ₴,53,2026-04-14T11:35:36.610855,
148x210,самоклеючий папір з надсічками,1+0,без оздоблення,плоттер,5,60 ₴,60,2026-04-14T11:35:37.224881,
148x210,самоклеючий папір з надсічками,1+0,soft touch,плоттер,50,772 ₴,772,2026-04-14T11:35:38.949262,
148x210,самоклеючий папір з надсічками,1+0,ламінація матова,плоттер,3,76 ₴,76,2026-04-14T11:35:38.979171,
148x210,самоклеючий папір з надсічками,1+0,soft touch,плоттер,100,1488 ₴,1488,2026-04-14T11:35:40.296054,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,плоттер,1,52 ₴,52,2026-04-14T11:35:39.306879,
148x210,самоклеючий папір з надсічками,1+0,без оздоблення,плоттер,10,90 ₴,90,2026-04-14T11:35:39.982216,
148x210,самоклеючий папір з надсічками,1+0,soft touch,плоттер,150,2201 ₴,2201,2026-04-14T11:35:41.645288,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,плоттер,3,75 ₴,75,2026-04-14T11:35:41.676489,
148x210,самоклеючий папір з надсічками,1+0,ламінація матова,плоттер,5,101 ₴,101,2026-04-14T11:35:41.330100,
148x210,самоклеючий папір з надсічками,1+0,soft touch,плоттер,200,2914 ₴,2914,2026-04-14T11:35:42.996050,
148x210,самоклеючий папір з надсічками,1+0,без оздоблення,плоттер,15,134 ₴,134,2026-04-14T11:35:42.676313,
148x210,самоклеючий папір з надсічками,1+0,soft touch,плоттер,250,3623 ₴,3623,2026-04-14T11:35:44.348152,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,плоттер,5,99 ₴,99,2026-04-14T11:35:44.025297,
148x210,самоклеючий папір з надсічками,1+0,ламінація матова,плоттер,10,149 ₴,149,2026-04-14T11:35:44.027865,
148x210,самоклеючий папір з надсічками,1+0,soft touch,плоттер,300,4333 ₴,4333,2026-04-14T11:35:45.691627,
148x210,самоклеючий папір з надсічками,1+0,без оздоблення,плоттер,20,164 ₴,164,2026-04-14T11:35:45.388002,
148x210,самоклеючий папір з надсічками,1+0,soft touch,плоттер,500,7158 ₴,7158,2026-04-14T11:35:47.044206,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,плоттер,10,146 ₴,146,2026-04-14T11:35:46.732002,
148x210,самоклеючий папір з надсічками,1+0,ламінація матова,плоттер,15,220 ₴,220,2026-04-14T11:35:46.732840,
148x210,самоклеючий папір з надсічками,1+0,soft touch,плоттер,1000,14207 ₴,14207,2026-04-14T11:35:48.396322,
148x210,самоклеючий папір з надсічками,1+0,без оздоблення,плоттер,25,208 ₴,208,2026-04-14T11:35:48.067101,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,порізка,1,58 ₴,58,2026-04-14T11:35:50.768061,
148x210,самоклеючий папір з надсічками,1+0,ламінація матова,плоттер,20,268 ₴,268,2026-04-14T11:35:49.430021,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,плоттер,15,216 ₴,216,2026-04-14T11:35:49.429400,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,порізка,3,58 ₴,58,2026-04-14T11:35:52.127105,
148x210,самоклеючий папір з надсічками,1+0,без оздоблення,плоттер,50,386 ₴,386,2026-04-14T11:35:50.770464,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,плоттер,20,263 ₴,263,2026-04-14T11:35:52.128467,
148x210,самоклеючий папір з надсічками,1+0,ламінація матова,плоттер,25,339 ₴,339,2026-04-14T11:35:52.127871,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,порізка,5,76 ₴,76,2026-04-14T11:35:53.483598,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,порізка,10,95 ₴,95,2026-04-14T11:35:54.842158,
148x210,самоклеючий папір з надсічками,1+0,без оздоблення,плоттер,100,728 ₴,728,2026-04-14T11:35:53.796733,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,плоттер,25,333 ₴,333,2026-04-14T11:35:54.529044,
148x210,самоклеючий папір з надсічками,1+0,ламінація матова,плоттер,50,625 ₴,625,2026-04-14T11:35:54.529764,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,порізка,15,113 ₴,113,2026-04-14T11:35:56.201483,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,порізка,20,131 ₴,131,2026-04-14T11:35:57.549008,
148x210,самоклеючий папір з надсічками,1+0,без оздоблення,плоттер,150,1070 ₴,1070,2026-04-14T11:35:56.875437,
148x210,самоклеючий папір з надсічками,1+0,ламінація матова,плоттер,100,1193 ₴,1193,2026-04-14T11:35:57.221481,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,плоттер,50,613 ₴,613,2026-04-14T11:35:57.220756,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,порізка,25,168 ₴,168,2026-04-14T11:35:58.907577,
148x210,самоклеючий папір з надсічками,1+0,без оздоблення,плоттер,200,1409 ₴,1409,2026-04-14T11:35:58.933983,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,порізка,50,277 ₴,277,2026-04-14T11:36:00.266025,
148x210,самоклеючий папір з надсічками,1+0,ламінація матова,плоттер,150,1759 ₴,1759,2026-04-14T11:35:59.938515,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,плоттер,100,1169 ₴,1169,2026-04-14T11:35:59.939404,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,порізка,100,496 ₴,496,2026-04-14T11:36:01.628275,
148x210,самоклеючий папір з надсічками,1+0,без оздоблення,плоттер,250,1746 ₴,1746,2026-04-14T11:36:01.284481,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,порізка,150,733 ₴,733,2026-04-14T11:36:02.983290,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,плоттер,150,1723 ₴,1723,2026-04-14T11:36:02.643266,
148x210,самоклеючий папір з надсічками,1+0,ламінація матова,плоттер,200,2325 ₴,2325,2026-04-14T11:36:02.638594,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,порізка,200,952 ₴,952,2026-04-14T11:36:04.333497,
148x210,самоклеючий папір з надсічками,1+0,без оздоблення,плоттер,300,2083 ₴,2083,2026-04-14T11:36:04.011073,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,порізка,250,1190 ₴,1190,2026-04-14T11:36:05.691463,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,плоттер,200,2277 ₴,2277,2026-04-14T11:36:05.360825,
148x210,самоклеючий папір з надсічками,1+0,ламінація матова,плоттер,250,2887 ₴,2887,2026-04-14T11:36:05.361903,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,порізка,300,1409 ₴,1409,2026-04-14T11:36:07.049124,
148x210,самоклеючий папір з надсічками,1+0,без оздоблення,плоттер,500,3417 ₴,3417,2026-04-14T11:36:06.720599,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,порізка,500,2328 ₴,2328,2026-04-14T11:36:08.398297,
148x210,самоклеючий папір з надсічками,1+0,ламінація матова,плоттер,300,3449 ₴,3449,2026-04-14T11:36:08.082458,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,плоттер,250,2826 ₴,2826,2026-04-14T11:36:08.067476,
148x210,самоклеючий папір з надсічками,без друку,ламінація глянцева,порізка,1000,4642 ₴,4642,2026-04-14T11:36:09.745376,
148x210,самоклеючий папір з надсічками,1+0,без оздоблення,плоттер,1000,6740 ₴,6740,2026-04-14T11:36:09.431605,
148x210,самоклеючий папір з надсічками,без друку,ламінація матова,плоттер,1,50 ₴,50,2026-04-14T11:36:11.800036,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,плоттер,300,3377 ₴,3377,2026-04-14T11:36:10.790179,
148x210,самоклеючий папір з надсічками,1+0,ламінація матова,плоттер,500,5685 ₴,5685,2026-04-14T11:36:10.789481,
148x210,самоклеючий папір з надсічками,без друку,ламінація матова,плоттер,3,71 ₴,71,2026-04-14T11:36:13.151226,
148x210,самоклеючий папір з надсічками,без друку,ламінація матова,плоттер,5,94 ₴,94,2026-04-14T11:36:14.498424,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,плоттер,500,5564 ₴,5564,2026-04-14T11:36:13.512272,
148x210,самоклеючий папір з надсічками,1+0,ламінація матова,плоттер,1000,11261 ₴,11261,2026-04-14T11:36:13.513065,
148x210,самоклеючий папір з надсічками,без друку,ламінація матова,плоттер,10,138 ₴,138,2026-04-14T11:36:15.844647,
148x210,самоклеючий папір з надсічками,без друку,ламінація матова,плоттер,15,202 ₴,202,2026-04-14T11:36:17.195303,
148x210,самоклеючий папір з надсічками,1+0,ламінація глянцева,плоттер,1000,11020 ₴,11020,2026-04-14T11:36:16.552756,
148x210,самоклеючий папір з надсічками,без друку,ламінація матова,плоттер,20,246 ₴,246,2026-04-14T11:36:18.553254,
148x210,самоклеючий папір з надсічками,без друку,без оздоблення,без порізки,1,No price,,2026-04-14T11:36:16.169411,
148x210,самоклеючий папір з надсічками,без друку,ламінація матова,плоттер,25,311 ₴,311,2026-04-14T11:36:19.899849,
148x210,самоклеючий папір з надсічками,без друку,ламінація матова,плоттер,50,571 ₴,571,2026-04-14T11:36:21.256160,
148x210,самоклеючий папір з надсічками,без друку,ламінація матова,порізка,1,59 ₴,59,2026-04-14T11:36:20.255331,
148x210,самоклеючий папір з надсічками,без друку,без оздоблення,без порізки,3,No price,,2026-04-14T11:36:20.085986,
148x210,самоклеючий папір з надсічками,без друку,ламінація матова,плоттер,100,1115 ₴,1115,2026-04-14T11:36:22.617352,
148x210,самоклеючий папір з надсічками,без друку,ламінація матова,без порізки,1,33 ₴,33,2026-04-14T11:36:21.624820,
148x210,самоклеючий папір з надсічками,без друку,ламінація матова,порізка,3,59 ₴,59,2026-04-14T11:36:22.632084,
148x210,самоклеючий папір з надсічками,без друку,ламінація матова,плоттер,150,1658 ₴,1658,2026-04-14T11:36:23.964229,
148x210,самоклеючий папір з надсічками,без друку,ламінація матова,без порізки,3,33 ₴,33,2026-04-14T11:36:23.994949,
148x210,самоклеючий папір з надсічками,без друку,ламінація матова,плоттер,200,2202 ₴,2202,2026-04-14T11:36:25.319555,
148x210,самоклеючий папір з надсічками,без друку,ламінація матова,порізка,5,77 ₴,77,2026-04-14T11:36:25.007277,
148x210,самоклеючий папір з надсічками,без друку,без оздоблення,без порізки,5,No price,,2026-04-14T11:36:23.933482,
148x210,самоклеючий папір з надсічками,без друку,ламінація матова,плоттер,250,2744 ₴,2744,2026-04-14T11:36:26.680340,
148x210,самоклеючий папір з надсічками,без друку,ламінація матова,без порізки,5,51 ₴,51,2026-04-14T11:36:26.352383,
148x210,самоклеючий папір з надсічками,без друку,ламінація матова,плоттер,300,3287 ₴,3287,2026-04-14T11:36:28.030749,
148x210,самоклеючий папір з надсічками,без друку,ламінація матова,порізка,10,96 ₴,96,2026-04-14T11:36:27.701125,
148x210,самоклеючий папір з надсічками,без друку,ламінація матова,плоттер,500,5460 ₴,5460,2026-04-14T11:36:29.382913,
148x210,самоклеючий папір з надсічками,без друку,без оздоблення,без порізки,10,No price,,2026-04-14T11:36:27.794723,
148x210,самоклеючий папір з надсічками,без друку,ламінація матова,без порізки,10,70 ₴,70,2026-04-14T11:36:29.057614,
148x210,самоклеючий папір з надсічками,без друку,ламінація матова,плоттер,1000,10892 ₴,10892,2026-04-14T11:36:30.728010,
148x210,самоклеючий папір з надсічками,без друку,ламінація матова,порізка,15,115 ₴,115,2026-04-14T11:36:30.401069,
148x210,самоклеючий папір з надсічками,без друку,ламінація матова,без порізки,15,89 ₴,89,2026-04-14T11:36:31.760603,
148x210,самоклеючий папір з надсічками,без друку,ламінація матова,без порізки,20,108 ₴,108,2026-04-14T11:36:33.477755,
148x210,самоклеючий папір з надсічками,без друку,без оздоблення,без порізки,15,No price,,2026-04-14T11:36:31.650735,
