size,material,print,finish,cut,quantity,price,price_num,timestamp,error
100x150,самоклеючий папір з надсічками,4+0,ламінація матова,плоттер,25000,183290 ₴,183290,2026-04-14T12:06:41.965607,
100x150,самоклеючий папір з надсічками,4+0,ламінація матова,порізка,50000,160389 ₴,160389,2026-04-14T12:06:41.337850,
100x150,самоклеючий папір з надсічками,4+0,ламінація глянцева,без порізки,10,97 ₴,97,2026-04-14T12:06:41.651522,
100x150,самоклеючий папір з надсічками,4+0,ламінація матова,плоттер,50000,366504 ₴,366504,2026-04-14T12:06:43.326741,
100x150,самоклеючий папір з надсічками,4+0,ламінація матова,без порізки,50000,157104 ₴,157104,2026-04-14T12:06:42.994063,
100x150,самоклеючий папір з надсічками,4+0,soft touch,порізка,1,115 ₴,115,2026-04-14T12:06:43.689032,
100x150,самоклеючий папір з надсічками,4+0,ламінація глянцева,без порізки,15,97 ₴,97,2026-04-14T12:06:44.340033,
100x150,самоклеючий папір з надсічками,1+0,ламінація матова,порізка,1,88 ₴,88,2026-04-14T12:06:45.757525,
100x150,самоклеючий папір з надсічками,1+0,ламінація матова,порізка,3,88 ₴,88,2026-04-14T12:06:47.113122,
100x150,самоклеючий папір з надсічками,4+0,soft touch,без порізки,1,62 ₴,62,2026-04-14T12:06:45.699245,
100x150,самоклеючий папір з надсічками,4+0,soft touch,порізка,3,115 ₴,115,2026-04-14T12:06:46.098748,
100x150,самоклеючий папір з надсічками,4+0,ламінація глянцева,без порізки,20,139 ₴,139,2026-04-14T12:06:47.082947,
100x150,самоклеючий папір з надсічками,1+0,ламінація матова,порізка,5,88 ₴,88,2026-04-14T12:06:48.467678,
100x150,самоклеючий папір з надсічками,4+0,без оздоблення,плоттер,1,51 ₴,51,2026-04-14T12:06:47.735924,
100x150,самоклеючий папір з надсічками,4+0,soft touch,без порізки,3,62 ₴,62,2026-04-14T12:06:48.495913,
100x150,самоклеючий папір з надсічками,1+0,ламінація матова,порізка,10,109 ₴,109,2026-04-14T12:06:49.836161,
100x150,самоклеючий папір з надсічками,4+0,soft touch,порізка,5,115 ₴,115,2026-04-14T12:06:49.159609,
100x150,самоклеючий папір з надсічками,4+0,ламінація глянцева,без порізки,25,175 ₴,175,2026-04-14T12:06:49.506070,
100x150,самоклеючий папір з надсічками,4+0,без оздоблення,плоттер,3,51 ₴,51,2026-04-14T12:06:49.863895,
100x150,самоклеючий папір з надсічками,1+0,ламінація матова,порізка,15,109 ₴,109,2026-04-14T12:06:51.192398,
100x150,самоклеючий папір з надсічками,4+0,soft touch,порізка,10,163 ₴,163,2026-04-14T12:06:51.221203,
100x150,самоклеючий папір з надсічками,4+0,soft touch,без порізки,5,62 ₴,62,2026-04-14T12:06:50.845150,
100x150,самоклеючий папір з надсічками,1+0,ламінація матова,порізка,20,130 ₴,130,2026-04-14T12:06:52.552213,
100x150,самоклеючий папір з надсічками,4+0,ламінація глянцева,без порізки,50,259 ₴,259,2026-04-14T12:06:52.237212,
100x150,самоклеючий папір з надсічками,4+0,без оздоблення,плоттер,5,88 ₴,88,2026-04-14T12:06:52.238133,
100x150,самоклеючий папір з надсічками,1+0,ламінація матова,порізка,25,151 ₴,151,2026-04-14T12:06:53.913165,
100x150,самоклеючий папір з надсічками,4+0,soft touch,порізка,15,163 ₴,163,2026-04-14T12:06:53.580506,
100x150,самоклеючий папір з надсічками,4+0,soft touch,без порізки,10,110 ₴,110,2026-04-14T12:06:53.581367,
100x150,самоклеючий папір з надсічками,1+0,ламінація матова,порізка,50,214 ₴,214,2026-04-14T12:06:55.269274,
100x150,самоклеючий папір з надсічками,4+0,ламінація глянцева,без порізки,100,427 ₴,427,2026-04-14T12:06:54.922049,
100x150,самоклеючий папір з надсічками,4+0,без оздоблення,плоттер,10,125 ₴,125,2026-04-14T12:06:54.937429,
100x150,самоклеючий папір з надсічками,1+0,ламінація матова,порізка,100,339 ₴,339,2026-04-14T12:06:56.625699,
100x150,самоклеючий папір з надсічками,4+0,soft touch,без порізки,15,110 ₴,110,2026-04-14T12:06:56.310858,
100x150,самоклеючий папір з надсічками,4+0,soft touch,порізка,20,211 ₴,211,2026-04-14T12:06:56.309851,
100x150,самоклеючий папір з надсічками,1+0,ламінація матова,порізка,150,464 ₴,464,2026-04-14T12:06:57.985633,
100x150,самоклеючий папір з надсічками,4+0,ламінація глянцева,без порізки,150,593 ₴,593,2026-04-14T12:06:57.652368,
100x150,самоклеючий папір з надсічками,4+0,без оздоблення,плоттер,15,157 ₴,157,2026-04-14T12:06:57.653345,
100x150,самоклеючий папір з надсічками,1+0,ламінація матова,порізка,200,589 ₴,589,2026-04-14T12:06:59.343997,
100x150,самоклеючий папір з надсічками,4+0,soft touch,порізка,25,254 ₴,254,2026-04-14T12:06:58.996822,
100x150,самоклеючий папір з надсічками,4+0,soft touch,без порізки,20,158 ₴,158,2026-04-14T12:06:58.995990,
100x150,самоклеючий папір з надсічками,1+0,ламінація матова,порізка,250,727 ₴,727,2026-04-14T12:07:00.704393,
100x150,самоклеючий папір з надсічками,4+0,без оздоблення,плоттер,20,180 ₴,180,2026-04-14T12:07:00.359585,
100x150,самоклеючий папір з надсічками,4+0,ламінація глянцева,без порізки,200,759 ₴,759,2026-04-14T12:07:00.357205,
100x150,самоклеючий папір з надсічками,1+0,ламінація матова,порізка,300,845 ₴,845,2026-04-14T12:07:02.064239,
100x150,самоклеючий папір з надсічками,4+0,soft touch,без порізки,25,201 ₴,201,2026-04-14T12:07:01.733421,
100x150,самоклеючий папір з надсічками,4+0,soft touch,порізка,50,357 ₴,357,2026-04-14T12:07:01.732340,
100x150,самоклеючий папір з надсічками,1+0,ламінація матова,порізка,500,1337 ₴,1337,2026-04-14T12:07:03.428049,
100x150,самоклеючий папір з надсічками,4+0,ламінація глянцева,без порізки,250,952 ₴,952,2026-04-14T12:07:03.096688,
100x150,самоклеючий папір з надсічками,4+0,без оздоблення,плоттер,25,227 ₴,227,2026-04-14T12:07:03.095709,
100x150,самоклеючий папір з надсічками,1+0,ламінація матова,порізка,1000,2564 ₴,2564,2026-04-14T12:07:04.789128,
100x150,самоклеючий папір з надсічками,4+0,soft touch,порізка,100,563 ₴,563,2026-04-14T12:07:04.444381,
100x150,самоклеючий папір з надсічками,4+0,soft touch,без порізки,50,304 ₴,304,2026-04-14T12:07:04.443766,
100x150,самоклеючий папір з надсічками,1+0,ламінація матова,порізка,1200,3065 ₴,3065,2026-04-14T12:07:06.151500,
100x150,самоклеючий папір з надсічками,4+0,без оздоблення,плоттер,50,367 ₴,367,2026-04-14T12:07:05.819083,
100x150,самоклеючий папір з надсічками,4+0,ламінація глянцева,без порізки,300,1116 ₴,1116,2026-04-14T12:07:05.818174,
100x150,самоклеючий папір з надсічками,1+0,ламінація матова,порізка,1500,3829 ₴,3829,2026-04-14T12:07:07.513116,
100x150,самоклеючий папір з надсічками,4+0,soft touch,порізка,150,767 ₴,767,2026-04-14T12:07:07.180182,
100x150,самоклеючий папір з надсічками,4+0,soft touch,без порізки,100,510 ₴,510,2026-04-14T12:07:07.181145,
100x150,самоклеючий папір з надсічками,1+0,ламінація матова,порізка,1700,4326 ₴,4326,2026-04-14T12:07:08.875940,
100x150,самоклеючий папір з надсічками,4+0,ламінація глянцева,без порізки,500,1794 ₴,1794,2026-04-14T12:07:08.544874,
100x150,самоклеючий папір з надсічками,4+0,без оздоблення,плоттер,100,644 ₴,644,2026-04-14T12:07:08.543833,
100x150,самоклеючий папір з надсічками,1+0,ламінація матова,порізка,2000,5053 ₴,5053,2026-04-14T12:07:10.237687,
100x150,самоклеючий папір з надсічками,4+0,soft touch,без порізки,150,714 ₴,714,2026-04-14T12:07:09.888880,
100x150,самоклеючий папір з надсічками,4+0,soft touch,порізка,200,972 ₴,972,2026-04-14T12:07:09.887853,
100x150,самоклеючий папір з надсічками,1+0,ламінація матова,порізка,2500,6302 ₴,6302,2026-04-14T12:07:11.598651,
100x150,самоклеючий папір з надсічками,4+0,без оздоблення,плоттер,150,941 ₴,941,2026-04-14T12:07:11.251199,
100x150,самоклеючий папір з надсічками,4+0,ламінація глянцева,без порізки,1000,3421 ₴,3421,2026-04-14T12:07:11.250204,
100x150,самоклеючий папір з надсічками,1+0,ламінація матова,порізка,5000,12504 ₴,12504,2026-04-14T12:07:12.962498,
100x150,самоклеючий папір з надсічками,4+0,soft touch,без порізки,200,919 ₴,919,2026-04-14T12:07:12.612175,
100x150,самоклеючий папір з надсічками,4+0,soft touch,порізка,250,1209 ₴,1209,2026-04-14T12:07:12.615101,
100x150,самоклеючий папір з надсічками,1+0,ламінація матова,порізка,10000,24965 ₴,24965,2026-04-14T12:07:14.325211,
100x150,самоклеючий папір з надсічками,4+0,без оздоблення,плоттер,200,1212 ₴,1212,2026-04-14T12:07:13.978305,
100x150,самоклеючий папір з надсічками,4+0,ламінація глянцева,без порізки,1200,4055 ₴,4055,2026-04-14T12:07:13.979154,
100x150,самоклеючий папір з надсічками,1+0,ламінація матова,порізка,25000,62350 ₴,62350,2026-04-14T12:07:15.681421,
100x150,самоклеючий папір з надсічками,4+0,soft touch,без порізки,250,1156 ₴,1156,2026-04-14T12:07:15.352977,
100x150,самоклеючий папір з надсічками,4+0,soft touch,порізка,300,1412 ₴,1412,2026-04-14T12:07:15.353751,
100x150,самоклеючий папір з надсічками,1+0,ламінація матова,порізка,50000,124657 ₴,124657,2026-04-14T12:07:17.037408,
100x150,самоклеючий папір з надсічками,4+0,ламінація глянцева,без порізки,1500,4996 ₴,4996,2026-04-14T12:07:16.708282,
100x150,самоклеючий папір з надсічками,4+0,без оздоблення,плоттер,250,1503 ₴,1503,2026-04-14T12:07:16.707355,
100x150,самоклеючий папір з надсічками,1+0,soft touch,без порізки,1,41 ₴,41,2026-04-14T12:07:19.093581,
100x150,самоклеючий папір з надсічками,4+0,soft touch,без порізки,300,1359 ₴,1359,2026-04-14T12:07:18.063565,
100x150,самоклеючий папір з надсічками,4+0,soft touch,порізка,500,2248 ₴,2248,2026-04-14T12:07:18.064518,
